iteration,compliance,occupancy_volume,printed_voxels,achieved_vf,offset_mm,dt_mm_per_unit_v,max_abs_v,lambda,cg_iterations,converged,used_multigrid,solve_ms,sensitivity_ms,band_cells,hilb_iterations,hilb_relres,reinit_rms,reinit_max,hj_steps,gamma,kappa_rms,perim_weight,interface_area_mm2,robust_worst,robust_ratio,nuc_frozen,diffusion_energy,diffusion_ratio,void_components,euler_chi,cavities,tunnels,mono_violations,mono_reverts,mono_repaired_voxels,new_components,split_delta,renuc_events,renuc_voxels,frac_cut_cells,frac_area_mm2,frac_build_ms,frac_sens_ms,iteration_wall_s
61,0.00354666842594,58591,58591,0.528303758205,0.0186864286661,0.0483362901927,1.81649257393e-11,4.77405682624e-11,2738,1,0,18465.497458,13.451458931,18901,0,0,0.264092149945,0.99989127363,0,0.1,0,0,26603.1070333,1,1,0,0,0,34,15,10,29,57,0,0,20,-5,0,0,0,0,0,0,25.6946020001
62,0.00351824305301,58590,58590,0.528294741398,-0.00743456184864,0.0483362901927,1.74388266039e-11,4.4236735289e-11,2723,1,0,17816.6485,11.9156250954,18647,0,0,0.263561857319,0.99989127363,0,0.1,0,0,26497.9140924,1,1,0,0,0,19,1,5,23,58,0,0,4,-19,0,0,0,0,0,0,25.0584432078
63,0.00355707941075,58590,58590,0.528294741398,0.01002214849,0.0483362901927,2.08102458966e-11,4.94297238182e-11,2736,1,0,17877.6101661,13.1556668282,18958,0,0,0.26618602072,0.99989127363,0,0.1,0,0,26863.3343724,1,1,0,0,0,39,24,16,31,59,0,0,21,-1,0,0,0,0,0,0,25.1648521251
64,0.00351989416038,58590,58590,0.528294741398,-0.00948645174503,0.0483362901927,1.81582402342e-11,4.42007469645e-11,2715,1,0,27050.2521253,13.2615418434,18557,0,0,0.264742050735,0.99989127363,0,0.1,0,0,26516.2269249,1,1,0,0,0,20,2,6,24,60,0,0,3,-22,0,0,0,0,0,0,34.5600235411
65,0.0035582057888,58590,58590,0.528294741398,0.00998638570309,0.0483362901927,2.09379014826e-11,4.9556806595e-11,2738,1,0,18848.019875,17.0947079659,18895,0,0,0.248134170245,0.99863020845,0,0.1,0,0,26848.4418947,1,1,0,0,0,40,24,17,33,61,0,0,23,-3,0,0,0,0,0,0,39.5120821251
66,0.00351593119423,58590,58590,0.528294741398,-0.00362507998943,0.0483362901927,1.79477132192e-11,4.33976978503e-11,2718,1,0,18815.1090832,13.1906247139,18427,0,0,0.249464415237,0.99863020845,0,0.1,0,0,26152.0317586,1,1,0,0,0,19,2,5,22,62,0,0,1,-22,0,0,0,0,0,0,26.8445176249
67,0.00355060188818,58590,58590,0.528294741398,0.0110570341349,0.0483362901927,1.84025693109e-11,4.81609547624e-11,2736,1,0,18236.8852911,12.1755418777,18738,0,0,0.251993300799,0.99863020845,0,0.1,0,0,26552.4400173,1,1,0,0,0,33,13,12,32,63,0,0,16,-2,0,0,0,0,0,0,25.4960017083
68,0.00351744231125,58591,58591,0.528303758205,-0.00969730317593,0.0483362901927,1.63304117616e-11,4.35792790278e-11,2713,1,0,18453.3243752,13.3065838814,18400,0,0,0.251358571507,0.99863020845,0,0.1,0,0,26233.3835615,1,1,0,0,0,18,-1,4,23,64,0,0,2,-17,0,0,0,0,0,0,25.8143120003
69,0.00355409835577,58591,58591,0.528303758205,0.0106882303953,0.0483362901927,1.9839088747e-11,4.86980149241e-11,2735,1,0,18519.7429166,13.0104579926,18711,0,0,0.253315033532,0.99863020845,0,0.1,0,0,26608.0284092,1,1,0,0,0,34,15,12,31,65,0,0,20,-4,0,0,0,0,0,0,25.9387600413
70,0.00351588496919,58590,58590,0.528294741398,-0.0111680477858,0.0483362901927,1.62858629957e-11,4.34704305747e-11,2714,1,0,18120.8629584,11.670416832,18378,0,0,0.231812562302,0.997862846105,0,0.1,0,0,26249.5977473,1,1,0,0,0,19,0,4,23,66,0,0,2,-17,0,0,0,0,0,0,37.365213125
